genus_id	institution_id	category_id	image_id	scientificName	family	genus	species	authors
15	36	88	00088__051	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	36	88	00088__052	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	36	88	00088__053	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	36	88	00088__054	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	36	88	00088__055	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	36	88	00088__056	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	36	88	00088__057	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	36	88	00088__058	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	36	88	00088__060	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	36	88	00088__061	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	36	88	00088__062	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	36	88	00088__063	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	36	88	00088__064	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	52	88	00088__065	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	52	88	00088__066	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	52	88	00088__068	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	52	88	00088__070	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	52	88	00088__071	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	52	88	00088__072	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	52	88	00088__075	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	52	88	00088__076	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	52	88	00088__079	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	52	88	00088__081	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	52	88	00088__082	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	52	88	00088__083	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	52	88	00088__084	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	52	88	00088__087	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	52	88	00088__088	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	52	88	00088__089	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	52	88	00088__091	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	52	88	00088__092	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	52	88	00088__093	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	52	88	00088__094	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	38	88	00088__095	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	38	88	00088__096	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	38	88	00088__097	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	38	88	00088__098	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	12	88	00088__099	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	53	88	00088__100	Acer saccharum Marshall	Sapindaceae	Acer	saccharum	Marshall
15	0	89	00089__001	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	0	89	00089__002	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	0	89	00089__004	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	0	89	00089__005	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	0	89	00089__006	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	0	89	00089__007	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	0	89	00089__008	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	0	89	00089__009	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	0	89	00089__010	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	21	89	00089__011	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	21	89	00089__012	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	21	89	00089__013	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	21	89	00089__014	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	21	89	00089__017	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	21	89	00089__018	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	21	89	00089__019	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	21	89	00089__020	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	21	89	00089__021	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	21	89	00089__022	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	21	89	00089__023	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	21	89	00089__024	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	21	89	00089__025	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	21	89	00089__026	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	35	89	00089__028	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	35	89	00089__030	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	35	89	00089__031	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	35	89	00089__033	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	35	89	00089__034	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	35	89	00089__035	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	35	89	00089__036	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	35	89	00089__037	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	35	89	00089__039	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	35	89	00089__040	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	35	89	00089__041	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	35	89	00089__043	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	36	89	00089__044	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	36	89	00089__045	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	36	89	00089__046	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	36	89	00089__047	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	36	89	00089__049	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	36	89	00089__050	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	36	89	00089__051	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	36	89	00089__052	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	36	89	00089__053	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	36	89	00089__054	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	36	89	00089__056	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	36	89	00089__058	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	52	89	00089__059	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	52	89	00089__061	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	52	89	00089__065	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	52	89	00089__067	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	52	89	00089__068	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	52	89	00089__069	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	52	89	00089__070	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	52	89	00089__071	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	52	89	00089__072	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	52	89	00089__073	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	52	89	00089__074	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	52	89	00089__076	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	52	89	00089__077	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	52	89	00089__078	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	52	89	00089__079	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	52	89	00089__080	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	52	89	00089__081	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	52	89	00089__082	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	52	89	00089__083	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	38	89	00089__087	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	38	89	00089__091	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	38	89	00089__092	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	18	89	00089__094	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	18	89	00089__095	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	24	89	00089__096	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	13	89	00089__098	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	13	89	00089__099	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	19	89	00089__100	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	35	89	00089__102	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
15	36	89	00089__105	Acer spicatum Lam.	Sapindaceae	Acer	spicatum	Lam.
50	21	201	00201__001	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	36	201	00201__002	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	36	201	00201__003	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	36	201	00201__004	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	36	201	00201__005	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	36	201	00201__006	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	36	201	00201__007	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	36	201	00201__008	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	36	201	00201__010	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	36	201	00201__012	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	36	201	00201__013	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	36	201	00201__014	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	36	201	00201__015	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	36	201	00201__016	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	36	201	00201__017	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	36	201	00201__019	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	36	201	00201__020	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	36	201	00201__021	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	36	201	00201__022	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	36	201	00201__023	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	52	201	00201__024	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	52	201	00201__026	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	52	201	00201__027	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	52	201	00201__028	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	52	201	00201__029	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	52	201	00201__030	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	52	201	00201__031	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	52	201	00201__033	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	52	201	00201__034	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	52	201	00201__035	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	52	201	00201__038	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	52	201	00201__039	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	52	201	00201__041	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	52	201	00201__042	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	52	201	00201__043	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	52	201	00201__044	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	52	201	00201__047	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	52	201	00201__052	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	52	201	00201__054	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	52	201	00201__057	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	52	201	00201__061	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	52	201	00201__062	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	52	201	00201__063	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	52	201	00201__065	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	52	201	00201__066	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	52	201	00201__067	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	52	201	00201__068	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	52	201	00201__070	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	52	201	00201__072	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	38	201	00201__076	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	38	201	00201__079	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	38	201	00201__080	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	24	201	00201__084	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	24	201	00201__085	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	25	201	00201__086	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	25	201	00201__087	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	25	201	00201__088	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	25	201	00201__089	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	46	201	00201__090	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	47	201	00201__091	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	57	201	00201__092	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	44	201	00201__093	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	13	201	00201__095	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	13	201	00201__096	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	13	201	00201__097	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	13	201	00201__098	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	27	201	00201__100	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	25	201	00201__101	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	13	201	00201__102	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	36	201	00201__103	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	36	201	00201__104	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	36	201	00201__106	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	57	201	00201__107	Aesculus californica (Spach) Nutt.	Sapindaceae	Aesculus	californica	(Spach) Nutt.
50	36	202	00202__002	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	36	202	00202__003	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	36	202	00202__004	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	36	202	00202__005	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	36	202	00202__007	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	36	202	00202__008	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	36	202	00202__009	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	36	202	00202__010	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	36	202	00202__011	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	36	202	00202__012	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	36	202	00202__013	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	36	202	00202__014	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	36	202	00202__015	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	36	202	00202__016	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__017	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__018	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__019	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__020	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__021	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__023	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__024	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__026	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__027	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__028	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__029	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__030	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__031	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__033	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__034	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__035	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__036	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__037	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__038	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__043	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__044	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__045	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__046	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__047	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__048	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__052	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__053	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__054	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__056	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__057	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__059	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__060	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__061	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__062	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__063	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__065	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__069	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__071	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	52	202	00202__075	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	38	202	00202__082	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	38	202	00202__083	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	38	202	00202__085	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	38	202	00202__086	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	38	202	00202__093	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	24	202	00202__094	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	53	202	00202__095	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	53	202	00202__096	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	53	202	00202__098	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	13	202	00202__099	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	13	202	00202__100	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	36	202	00202__102	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	36	202	00202__105	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	36	202	00202__106	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	36	202	00202__107	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	36	202	00202__109	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	36	202	00202__110	Aesculus flava Sol.	Sapindaceae	Aesculus	flava	Sol.
50	0	203	00203__001	Aesculus glabra Willd.	Sapindaceae	Aesculus	glabra	Willd.
50	0	203	00203__002	Aesculus glabra Willd.	Sapindaceae	Aesculus	glabra	Willd.
50	0	203	00203__003	Aesculus glabra Willd.	Sapindaceae	Aesculus	glabra	Willd.
50	0	203	00203__005	Aesculus glabra Willd.	Sapindaceae	Aesculus	glabra	Willd.
50	21	203	00203__006	Aesculus glabra Willd.	Sapindaceae	Aesculus	glabra	Willd.
50	21	203	00203__007	Aesculus glabra Willd.	Sapindaceae	Aesculus	glabra	Willd.
50	36	203	00203__008	Aesculus glabra Willd.	Sapindaceae	Aesculus	glabra	Willd.
50	36	203	00203__009	Aesculus glabra Willd.	Sapindaceae	Aesculus	glabra	Willd.
50	36	203	00203__010	Aesculus glabra Willd.	Sapindaceae	Aesculus	glabra	Willd.
50	36	203	00203__011	Aesculus glabra Willd.	Sapindaceae	Aesculus	glabra	Willd.
50	36	203	00203__012	Aesculus glabra Willd.	Sapindaceae	Aesculus	glabra	Willd.
50	36	203	00203__013	Aesculus glabra Willd.	Sapindaceae	Aesculus	glabra	Willd.
50	36	203	00203__014	Aesculus glabra Willd.	Sapindaceae	Aesculus	glabra	Willd.
50	36	203	00203__015	Aesculus glabra Willd.	Sapindaceae	Aesculus	glabra	Willd.
50	36	203	00203__016	Aesculus glabra Willd.	Sapindaceae	Aesculus	glabra	Willd.
50	36	203	00203__018	Aesculus glabra Willd.	Sapindaceae	Aesculus	glabra	Willd.
50	36	203	00203__019	Aesculus glabra Willd.	Sapindaceae	Aesculus	glabra	Willd.
50	36	203	00203__020	Aesculus glabra Willd.	Sapindaceae	Aesculus	glabra	Willd.
50	36	203	00203__021	Aesculus glabra Willd.	Sapindaceae	Aesculus	glabra	Willd.
50	36	203	00203__022	Aesculus glabra Willd.	Sapindaceae	Aesculus	glabra	Willd.
50	36	203	00203__023	Aesculus glabra Willd.	Sapindaceae	Aesculus	glabra	Willd.
50	36	203	00203__024	Aesculus glabra Willd.	Sapindaceae	Aesculus	glabra	Willd.
50	36	203	00203__026	Aesculus glabra Willd.	Sapindaceae	Aesculus	glabra	Willd.
50	36	203	00203__027	Aesculus glabra Willd.	Sapindaceae	Aesculus	glabra	Willd.
50	36	203	00203__028	Aesculus glabra Willd.	Sapindaceae	Aesculus	glabra	Willd.
50	36	203	00203__030	Aesculus glabra Willd.	Sapindaceae	Aesculus	glabra	Willd.
50	36	203	00203__031	Aesculus glabra Willd.	Sapindaceae	Aesculus	glabra	Willd.
50	36	203	00203__032	Aesculus glabra Willd.	Sapindaceae	Aesculus	glabra	Willd.
50	36	203	00203__033	Aesculus glabra Willd.	Sapindaceae	Aesculus	glabra	Willd.
50	36	203	00203__034	Aesculus glabra Willd.	Sapindaceae	Aesculus	glabra	Willd.
